diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Strawberry Pie Auto (Coco HFF),Strawberry Pie Auto,Fast Buds,480 watt,"Growth Technology,General Hydroponics (GHE),BioBizz,Botanicare,",True,Drip,"Gorilla Grow Tent GGT 4x4,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",13.12,11,2,7.02,11.92
Blueberry Gum,Blueberry Gum,G13 Labs,240 watt,"Advanced Nutrients,",True,Manual,"Perlite Grow Medium,Other Grow Medium,",,"FIMing,",Custom,15,1,3.95,29.52
First try!,OG Kush Auto,Fast Buds,130 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"LST,Defoliation,Schwazze,",1.72,11,1,1.87,
Black Sugar,Black Sugar,Seedsman,250 watt,"Gaia Green,Real Growers,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Coco Coir Grow Medium,Compost Grow Medium,Perlite Grow Medium,Worm castings Grow Medium,",,,6.56,16,1,,4.06
The last Gorilla,Royal Gorilla Automatic,Royal Queen Seeds,300 watt,"BioBizz,Atami,",True,Manual,,Paper Towel,"LST,",,12,1,2.96,
Godfather OG,Godfather,Dr. Seeds,730 watt,"Gaia Green,",True,Manual,"Living Soil Grow Medium,",,"Lollipop,ScrOG,Lollipopping,Topping,Defoliation,",,17,1,3.56,
Blue Dream,Blue Dream,Seedsman,300 watt,"Gaia Green,Real Growers,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Coco Coir Grow Medium,Compost Grow Medium,Worm castings Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Topping,",6.56,15,1,,1.62
Northern Lights Auto,Northern Light Automatic,Royal Queen Seeds,200 watt,"BuildASoil,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,Defoliation,",52.49,12,1,,5.29
Bulldog Cookies,Dropping Beans Genetics - Bulldog Cookies,Custom Breeder & Strain,"LED / 240W BAR2400,LED / 150W P1500,",,True,Manual,"Soil/Coco Grow Medium,",,,19.69,22,1,,
Skywalker OG by Dropping Beans Genetics,Skywalker OG,Custom Breeder & Strain,"LED / 250W Custom,","Botanicare,",True,Hydroponics,"Soil Grow Medium,",Other,,,11,1,,
Mk Ultra,MK Ultra,Dr. Seeds,730 watt,"Gaia Green,",True,Manual,"Living Soil Grow Medium,",,"ScrOG,Topping,Lollipopping,Defoliation,Lollipop,",,15,1,4.66,
BABYSITTER S1 - COPYCAT GENETICS,The Babysitter,CopyCat Genetics,"LED / 600W Custom,",,True,Manual,"Soil Grow Medium,",,,,9,1,,2.82
Pink Lemonade Bag Seed?,Pink lemonade,Custom Breeder & Strain,730 watt,"Gaia Green,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,ScrOG,Topping,Lollipopping,Lollipop,",,16,1,3.25,
Fat Banana,Fat Banana,Royal Queen Seeds,730 watt,"Gaia Green,",True,Manual,"Living Soil Grow Medium,",,"Topping,Lollipopping,Lollipop,Defoliation,ScrOG,",,14,1,3.25,
Coco Auto Run - 3 Strains,Zkittlez Auto,Seedsman,550 watt,"Gaia Green,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,worm castings Grow Medium,",Glass Of Water,"ScrOG,Defoliation,LST,",,12,,6.49,
Tbudz,Purple Punch Auto,Tastebudz Genetics,250 watt,"Fox Farm,Botanicare,Fish Head Farms,Element Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Topping,Defoliation,",Custom,13,1,,6
#Canuk Seeds Wedding cake,Wedding Cake Fem,Canuk Seeds,600 watt,,True,Manual,"Fox farm Grow Medium,",Paper Towel,"LST,HST,Topping,Defoliation,",Mammoth Tents,8,,,
Orange Sherbet,Orange Sherbet Auto,Fast Buds,150 watt,,True,Manual,,,,24.22,8,1,,
Cherry Alien Auto,Cherry Alien Auto,Original Sensible Seeds,150 watt,,True,Manual,,,,24.22,9,1,,
Zookies (Indoor) Clone to Final Harvest,Zookies,Custom Breeder & Strain,125 watt,"Fox Farm,",True,Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),FoxFarm Ocean Forest Grow Medium,FoxFarm Happy Frog Grow Medium,large/medium drainage pebbles Grow Medium,",,"LST,ScrOG,",4,13,1,,
DWC x 4 (っ◕‿◕)っ,LSD-Feminsed,Barney'S Farm,400 watt,"General Hydroponics (GHE),Bio Nova,BioBizz,Advanced Nutrients,Vitalink,",True,Hydroponics,"Expanded Clay Grow Medium,",Paper Towel,"Topping roots,Topping,HST,Defoliation,LST,ScrOG,",15.5,15,1,0.72,
Purple Punch Fast Fast Fast,Purple Punch Auto,Fast Buds,240 watt,"T-REX,",True,Manual,,,"LST,Defoliation,",10.76,10,1,,2.73
Exotic seed,Monster Mash,Exotic Seed,,"BioBizz,Aptus,",True,Manual,"Soil Grow Medium,Expanded Clay Grow Medium,",Directly In Substrate,"Defoliation,",,FLOWERING,,,
Dont FUCK with my gorilla,Gorilla Cookies Auto,Fast Buds,200 watt,"Canna,PLAGRON.,Advanced Nutrients,",True,Manual,"atami light mix Grow Medium,",Directly In Substrate,"Main-Lining,Topping,LST,",6.46,11,2,1.94,8.11
First ever photoperiod,Santa Marta Haze Fem,Seedstockers,300 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,HST,",,11,,,
The Runts,Forbidden Runtz Auto,Fast Buds,300 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,LST,Defoliation,",,9,1,,1.94
Organic Purple Nuggets,Purple Nuggets,Mephisto Genetics,200 watt,"BioBizz,Living Soils,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",21.65,12,1,,2.29
Tye Me Lemon Haze Down!!,Super Lemon Haze CBD,Green House Seed Co.,800 watt,"Advanced Nutrients,Fox Farm,Terpinator,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,",28,18,1,,10.72
Gorilla #4,Royal Gorilla Automatic,Royal Queen Seeds,300 watt,"BioBizz,Atami,",True,Manual,"Soil Grow Medium,BioBizz lightmix Grow Medium,",Paper Towel,"LST,",,12,1,2.94,
Gorilla Cookies auto 2022,Gorilla Cookies Auto,Fast Buds,,,True,Manual,"Soil Grow Medium,",,"LST,",,12,,,
Multi strain hunt under UnitFarm S2000,Hindsight,Twenty20,100 watt,"Dr. Earth,",True,Manual,"CoolGrows GT 24x24x48,Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,",Glass Of Water,"Natural PGRs,Main-Lining,LST,HST,ScrOG,Topping,Defoliation,",3.28,15,1,1.06,1.06
Strawberry Pie FastBuds,Strawberry Pie Auto,Fast Buds,200 watt,"General Hydroponics (GHE),Real Growers,Aurora Innovations (Roots Organics),",True,Manual,"Roots 707 Grow Medium,Ocean Forest Grow Medium,",Other,"LST,HST,",,12,2,6.07,
Tripple G royal queen seeds,Triple G,Royal Queen Seeds,615 watt,"Plant Success (Plant Revolution),Canna,",True,Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,",31,15,2,,13.86
Burnt punch lgt420 gwm22,Burnt punch,Custom Breeder & Strain,650 watt,"General Hydroponics (GHE),",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,Perlite Grow Medium,",Other,"LST,Topping,ScrOG,Defoliation,FIMing,",,18,1,3.02,
RQS North Thunderfuck x2,North Thunderfuck,Royal Queen Seeds,150 watt,"Plant Success (Plant Revolution),Growth Technology,Advanced Nutrients,Botanicare,General Hydroponics (GHE),",True,Manual,,Rockwool Cube,"LST,",1.51,10,2,1.52,
Gelly,Gelato Auto,Fast Buds,100 watt,"Bio Tabs,",True,Manual,"Miscela leggera Biobizz Grow Medium,",Peat Pellet,"Defoliation,",Mammoth Tents,10,1,1.02,5.33
Pepsi cherry,Cherry Cola Auto,Fast Buds,100 watt,"Bio Tabs,",True,Manual,"Mix di luce Bio Bizz Grow Medium,",Peat Pellet,"Defoliation,",Mammoth Tents,11,1,0.85,5.15
Blue B. #2,Blueberry Auto,Fast Buds,100 watt,"Bio Tabs,",True,Manual,"Mix di luce Bio Bizz Grow Medium,",Peat Pellet,,Mammoth Tents,11,1,1.76,8.85
High 5,Blue Cheese Automatic,Royal Queen Seeds,900 watt,"Top Crop,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",Paper Towel,,,10,,,
Happy Guerilla,Auto Critical Orange Punch,Dutch Passion,,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",,FLOWERING,,,
Ganja Seeds - Bruce Banner Auto,Bruce Banner Auto,Ganja Farmer Seeds,400 watt,"Advanced Nutrients,Humboldt Nutrients,Grotek,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Frequent fertigation,LST,Defoliation,",22.97,13,1,1.02,1.02
cheese xl ganja farmer,Cheese XL Auto,Ganja Farmer Seeds,,"BioBizz,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",,8,1,0.42,1.38
Rhino Ryder,Rhino Ryder Auto,Fast Buds,600 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",13.99,11,2,12.7,12.7
Purple Haze - Second Grow Ever,Purple Haze feminized seeds,Weedseedsexpress,200 watt,"Cultured Biologix,",True,Manual,"Gorilla Grow Tent GGT 2x4,Soil Grow Medium,",Directly In Substrate,"12-12 From Seed,ScrOG,Topping,Defoliation,LST,",26.25,17,2,,9.17
New Bombs,Monkey Bomb,Bomb Seeds,1000 watt,"BioBizz,Nortembio,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,",Custom,15,1,,1.59
Lowryder AutoReg,Lowryder regular,Doctor'S Choice,150 watt,"FloraFlex,",True,Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,"Defoliation,LST,",3.88,9,1,0.04,0.04
"Small tent, big dreams",Apollo XX,Brothers Grimm Seeds,95 watt,"Canna,Advanced Nutrients,",True,Manual,,Paper Towel,"LST,Defoliation,",,15,,,
White Widow,White Widow,Ganja Farmer Seeds,1000 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,LST,",,15,1,,
Sour Kiwi Kush 2022,Sour Kiwi Kush,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,",Paper Towel,,,12,,,
Bangi Haze,Bangi Haze,ACE Seeds,100 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,HST,Topping,Main-Lining,",13.12,20,1,4.23,15.94
Critical,Critical Auto,Fast Buds,300 watt,,True,,"Soil Grow Medium,",,,1.08,2,1,,
Fast Pink Magic // HYPHOTONFLUX,Pink Magic fast version,Growers Choice,960 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",,"Topping,",96.88,13,3,,14.82
Red Banana Berry // HYPHOTONFLUX,Red Banana Berry,Growers Choice,960 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,",96.88,13,3,,14.82
30°C Fat Banana//NFT,Fat Banana,Royal Queen Seeds,440 watt,"Advanced Nutrients,",True,Hydroponics,"Mineral Wool Grow Medium,",Paper Towel,"HST,Defoliation,Pruning,Schwazze,",10.76,14,10,12.35,84.66
GANJA FARMER CONTEST- Bubble OG Gum Auto,Bubble OG Gum,Ganja Farmer Seeds,,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",Other,,,12,2,,14.82
Auto Orange Bud 2022,Auto Orange Bud,Dutch Passion,240 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"LST,",8.61,12,1,1.23,1.23
Northern light auto seedstockers,Northern Lights Autoflower,Seedstockers,,,True,Manual,"Soil Grow Medium,",,,,11,1,,2.65
Mother Gorilla #Virgin grow,Mother Gorilla - formerly Royal Madre -,Royal Queen Seeds,300 watt,"BioBizz,Canna,",True,Manual,"Soil Grow Medium,",Peat Pellet,"LST,Defoliation,",6.89,15,4,,3.39
GSCsr,Girl Scout Cookies feminized seeds,Weedseedsexpress,1000 watt,"Hesi,",True,Manual,,Directly In Substrate,"Defoliation,LST,",12.92,15,2,,19.4
Blue Dream #14,Blue Dream Auto,Fast Buds,,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,",,"Topping,LST,",,9,1,,
Sweet Seeds Summer,Red Strawberry Banana Auto,Sweet Seeds,615 watt,,True,Manual,"Bio-Bizz All-mix Grow Medium,Vermiculite Grow Medium,",Glass Of Water,,15.5,10,2,,49.38
Outside grow organic grow,Auto Lemon,Seedsman,,"Down To Earth,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,Worm casting Grow Medium,",,"Topping,LST,HST,Defoliation,FIMing,",,11,,,
Smokes Forbidden Fruit,Forbidden Fruit,Dr. Seeds,300 watt,"Green Planet Nutrients,",True,Manual,"Soil Grow Medium,",,"LST,Topping,Defoliation,",524.93,8,1,,
Smokes Cheese Bake,widow redberrycheese bake,Custom Breeder & Strain,300 watt,"Green Planet Nutrients,",True,Manual,"Soil Grow Medium,",,"12-12 From Seed,Defoliation,",524.93,8,1,,
Smokes Devil XXL,Devil XXL Autoflowering,Dr. Seeds,300 watt,"Green Planet Nutrients,",True,Manual,"Soil Grow Medium,",,"12-12 From Seed,Defoliation,",524.93,8,1,,
Smokes Blue dream,Blue Dream Autoflower,ILGM,300 watt,"Green Planet Nutrients,",True,Manual,"Soil Grow Medium,",,"12-12 From Seed,Defoliation,",160,8,1,,
Smokes Tahoe,White Tahoe Cookies,Dr. Seeds,300 watt,"Green Planet Nutrients,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,LST,",160,8,1,,
Smokes Arachnid Pie,Arachnid Pie,Custom Breeder & Strain,300 watt,"Green Planet Nutrients,",True,Manual,"Soil Grow Medium,",,"12-12 From Seed,Defoliation,",524.93,8,1,,
Auto Wedding Cheesecake,Wedding Cheesecake Auto,Fast Buds,,"Fox Farm,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,Pinch,LST,",,10,2,,36.12
Cinderella Jack autoflower,Auto Cinderella Jack,Dutch Passion,415 watt,"General Hydroponics (GHE),Hesi,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,LST,Defoliation,",,13,1,5.75,
Girl Scout Cookies,Girl Scout Cookies,Garden Of Green,515 watt,"House & Garden,Botanicare,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Directly In Substrate,,,11,3,5,
Blue sunset sherbet,Blue Sunset Sherbert,Barney'S Farm,150 watt,"Plant Magic,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",12.92,16,1,,9.35
Mixed Auto Run (ORGANIC GROW),Grand Daddy Purple,ILGM,420 watt,"Gaia Green,Aurora Innovations (Roots Organics),Botanicare,Neptune's Harvest,",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,Other Grow Medium,",Glass Of Water,"LST,Defoliation,",16.4,13,1,1.27,5.47
OG Kush Auto - FastBuds,OG Kush Auto,Fast Buds,380 watt,"Down To Earth,Fox Farm,Botanicare,Plant Success (Plant Revolution),",True,,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,",9.84,14,2,3.51,3.51
Square 1 Genetics - Nana Glue Run,Nana glue,Custom Breeder & Strain,1280 watt,"Real Growers,Advanced Nutrients,Fish Head Farms,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,ScrOG,",,9,4,,
Puff Terrace - Lillooet Landrace,Lillooet Landrace,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,",Paper Towel,,,VEGETATION,,,
Revegetation House Kush,House Kush,Custom Breeder & Strain,100 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"ScrOG,REVEGETATION,",13.12,7,1,,10.26
PTG S2,Deep Mandarine,Delicious Seeds,600 watt,"Superbud,True Plant Science (TPS),Fox Farm,",True,Aeroponics,"Mineral Wool Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,"Defoliation,Main-Lining,LST,",52.49,15,1,,21.48
Glue Auto,Gorilla Glue Auto,Fast Buds,630 watt,"General Hydroponics (GHE),",True,Hydroponics,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Expanded Clay Grow Medium,Water Grow Medium,",,"Defoliation,Topping,",52.49,10,1,3.12,
Seedstockers 2,Do Si Dos,Seedstockers,150 watt,"BioBizz,Atami,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"Topping,Defoliation,",5.38,11,2,,3.17
Ogreberry Auto (F4) Twenty20 Testers,Twenty20 - Ogreberry Auto (F4),Custom Breeder & Strain,200 watt,,True,Manual,"Soil Grow Medium,",Directly In Substrate,,,9,,1,1
SOg spring 2022,Cream Caramel®,Sweet Seeds,500 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Fox farm soil Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,ScrOG,SoG,",,19,1,1.98,
Purple OG Punch,Purple OG Punch,Ganja Farmer Seeds,300 watt,"General Hydroponics (GHE),Terra Power,Advanced Nutrients,",True,Hydroponics,"Mineral Wool Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"1st set of nodes/fan leafs removed,GGS LAZY XLINE METHOD,late stripping,HST,stripping of underdeveloped growth,Defoliation,",,14,1,3.53,21.16
Automatic Rest Grow / New Lights,Cream Mandarine XL Auto®,Sweet Seeds,600 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,11,2,,
Pineapple chunk ML 16 Apexs 1st grow .,Pineapple Chunk,Barney'S Farm,100 watt,"Hesi,BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"HST,LST,Topping,Defoliation,Main-Lining,",5.27,17,1,5.08,8.32
Summer2022,Sensi Amnesia XXL,Sensi Seeds,,"BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,,,12,,,
"Purple Shot, Do Your Stuff",Purple Shot,Exotic Seed,,"Advanced Nutrients,Fox Farm,Mammoth Microbes,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,Topping,",,17,1,2.6,17.3
Auto Lemon Skunk's Outdoor,Auto Lemon Skunk,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,",,"LST,",,13,2,,
Outdoor Gelato,Sweet Gelato Auto®,Sweet Seeds,,,True,Manual,,,,,6,1,,
Cherry TK - Goat & Monkey Seeds,Cherry TK - Goat & Monkey Seeds,Custom Breeder & Strain,300 watt,"Gaia Green,",True,Manual,"CoolGrows GT 48x24x72,Soil Grow Medium,",,"ScrOG,Defoliation,LST,Topping,",,21,1,,
Amnesia Lemon,Amnesia Lemon,Barney'S Farm,100 watt,"True Plant Science (TPS),Fox Farm,",True,Manual,"CoolGrows GT 36x20x63,Fox Farms Happy Frog Grow Medium,Peat Moss Grow Medium,",Directly In Substrate,"LST,Defoliation,Topping,",4.5,12,1,,1
Buddha purple kush,Purple Kush,Buddha Seeds,400 watt,"Advanced Nutrients,Boom Nutrients,",True,Hydroponics,,Directly In Substrate,"LST,",8.61,11,1,3.03,14.82
Dutch Passion Meringue,Meringue,Dutch Passion,600 watt,"Fish Head Farms,Dutchpro USA,Earth Juice,GreenGro,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"HST,ScrOG,Topping,Defoliation,SoG,LST,",16,21,1,28.92,64.38
Mack & Crack,Mack and Crack Fem,Seedstockers,1200 watt,"Namaste Nutrientes,Grotek,Advanced Nutrients,",True,Manual,"turba Grow Medium,",,"Croopers,Topping,Defoliation,",10.76,16,3,2.33,
Seedsman Seeds - Alaskan Diesel. FC8000,Alaskan Diesel Auto,Seedsman,800 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",5.38,12,1,,
Pink kush 30:1 auto,Pink Kush CBD 30:1 Auto,Seedsman,200 watt,,True,Manual,"Granja de zorros Grow Medium,Rana feliz Grow Medium,humus de lombrice Grow Medium,",,,16.15,6,,,
Girl Scout Cookies,Girl Scout Cookies Auto,Seedstockers,1200 watt,"Namaste Nutrientes,Grotek,Advanced Nutrients,",True,Manual,"Other Grow Medium,",,"croopers,Topping,Defoliation,",10.76,16,3,3.67,24.34
Best Diary of the Year - Edition 2022,Rainbow Candy XL Auto,Ganja Farmer Seeds,"LED / 600W Growcraft X6 – 600W,LED / 600W Growcraft X6 – 600W,","Bloom City Organics,FloraFlex,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Coco Coir Grow Medium,Soil Grow Medium,",,"Defoliation,LST,",,FLOWERING,,,
Pure Power Plant / Fem. High Supplies,Pure power plant,Custom Breeder & Strain,290 watt,"BioBizz,Green House Feeding,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Some Defoliation,LST,Defoliation,ScrOG,",13.99,18,4,6.7,
First time grow,Chitownog,Custom Breeder & Strain,300 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,Soil Grow Medium,",,"Topping,Defoliation,LST,Main-Lining,",16.4,12,1,,0.32
Auto's LST,Red jack autoflower,Growers Choice,,"PLAGRON.,",True,Manual,"Perlite Grow Medium,Soil Grow Medium,",Other,"LST,",,10,2,0.71,1.23
Gorilla Glue #4 Auto/Fem,Gorilla Glue Autoflowering,Growers Choice Seeds,,"Fox Farm,Superthrive,Botanicare,",True,Manual,"Soil Grow Medium,worm castings Grow Medium,",,,,10,1,,16.4
Banana hammock r1,Banana Hammock R1,ETHOS Genetics,330 watt,"Canna,Professor's Nutrients,",True,Drip,"Gorilla Grow Tent GGT 4x8,Ocean forest Grow Medium,",,"LST,Defoliation,",,8,,,
Mimosa Cake x Viparspectra,Mimosa Cake Auto,Fast Buds,200 watt,,True,Manual,,,,5.38,9,1,1.53,7.05
Turtle's Royal Dwarf Auto on balcony,Royal Dwarf,Royal Queen Seeds,,"PLAGRON.,",True,Manual,"Soil Grow Medium,",,,,14,1,,0.46
First Grow,Deelite Autoflower,Homegrown Cannabis Co,450 watt,"Fox Farm,",True,Manual,"Fox Farm Ocean Forest Grow Medium,",Paper Towel,"LST,Defoliation,",16,9,2,,54.4
Cinda x Viparspectra,Cinderella Auto,Fast Buds,200 watt,,True,Manual,"Soil Grow Medium,",,,5.38,9,1,,9.88
Mexican Haze,Mexican Haze,Growers Choice Seeds,"LED / 300W Mars TSL 2000,LED / 300W Mars TSL 2000,","Dr. Earth,Down To Earth,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",,FLOWERING,,,
Lady Mimosa XL // BudsBros,Sweet Mimosa XL Auto,Sweet Seeds,200 watt,"Canna,BIOCANNA,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,5.38,6,1,0.71,3.53
Strawnana Gelato // BudsBros,Strawberry Banana Gelato XL Auto,Sweet Seeds,200 watt,"Canna,BIOCANNA,",True,Manual,"Perlite Grow Medium,Soil Grow Medium,",,,5.38,9,1,1.08,5.61
Bad Meticcia - BudsBros,Skywalker OG Runtz XL Auto,Sweet Seeds,200 watt,"Canna,BIOCANNA,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,5.38,8,1,0.68,3.53
Punchy // BudsBros,Purple Punch OG XL Auto,Sweet Seeds,200 watt,"Canna,BIOCANNA,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,5.38,8,1,1.46,1.46
Black CreamPie - BudsBros,Black Cream Auto®,Sweet Seeds,200 watt,"Canna,BIOCANNA,",True,Manual,"Soil Grow Medium,",,,5.38,9,1,1.35,6.7
SuperGirls - BudsBros,Gorilla Girl XL Auto,Sweet Seeds,200 watt,"Canna,BIOCANNA,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,5.38,9,2,2.94,15.87
Royal skywalker,Royal Skywalker,Royal Queen Seeds,150 watt,,True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,",3.23,12,100,,4.94
Zkittlez Gelato 100%cocos,Runtz Auto,Original Sensible Seeds,480 watt,"Green House Feeding,Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",Glass Of Water,"HST,Defoliation,",6.46,10,3,,2.68
[ACE Seeds][DWC] Golden Tiger,Golden Tiger,ACE Seeds,330 watt,"Plant Success (Plant Revolution),General Hydroponics (GHE),Botanicare,",True,Hydroponics,,Directly In Substrate,"Super cropping,Topping,Manifold,Main-Lining,LST,Defoliation,",321.52,19,6,10.23,10.23
Super Skunk RDWC,Super Skunk (fem),ILGM,400 watt,,True,Hydroponics,"Expanded Clay Grow Medium,",Rockwool Cube,"ScrOG,",16,17,4,,16.86
gorilla cookies,Watermelon Candy Automatic,Zamnesia Seeds,3600 watt,"PLAGRON.,Plant Magic,Canna,",True,Manual,"terre Grow Medium,",,"LST,FIMing,Defoliation,",10.76,11,2,3.46,11.01
konguette 1ierre du nom,Royal Gorilla Automatic,Royal Queen Seeds,220 watt,"BioBizz,",True,Drip,"Soil Grow Medium,",Paper Towel,"FIMing,LST,",6.89,12,1,2.22,14.18
J47 XL // BudsBros,Jack 47 XL Auto®,Sweet Seeds,200 watt,"Canna,BIOCANNA,",True,Manual,,,,53.82,9,3,2.58,10.23
Sweet Strawnana - B&B ft. MarsHydro,Strawberry Banana Gelato XL Auto,Sweet Seeds,300 watt,"PLAGRON.,BIOCANNA,Advanced Nutrients,",True,Manual,,,,5.38,10,1,,6.35
Luke - B&B ft. MarsHydro,Skywalker OG Runtz XL Auto,Sweet Seeds,300 watt,"PLAGRON.,BIOCANNA,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,5.38,10,1,1.34,7.41
Growers,Mimosa Evo,Barney'S Farm,1630 watt,"Guanokalong,Bio Technology,",True,Hydroponics,"Autre Grow Medium,Soil Grow Medium,",,,,2,,,
MimosaXL - B&B ft.MarsHydro,Sweet Mimosa XL Auto,Sweet Seeds,300 watt,"PLAGRON.,BIOCANNA,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,5.38,10,1,2.05,7.05
Super Skunk 1,Super Skunk,Sensi Seeds,1000 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",,"Topping,Defoliation,LST,",,17,1,,
2x LSD Auto,Lsd auto,Custom Breeder & Strain,,"BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"LST,",,17,1,2.26,8.82
Royal Queen Seeds - Watermelon. FC8000,Watermelon Automatic,Royal Queen Seeds,800 watt,"RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",5.38,14,1,,
